#          FTT         Ub/Uref          Force*      Ma_max  accu_cnt      uu_RS_chk          k_chk     GPU_min          Error         CV_uu%          CV_k%   Conv
      0.041366    0.0090960340    0.2189714793    0.000368         0   0.000000e+00   0.000000e+00      0.6307   1.080474e-02  -1.000000e+00  -1.000000e+00      0
      0.041597    0.0091954975    0.2189714793    0.000372         0   0.000000e+00   0.000000e+00      0.6328   1.081654e-02  -1.000000e+00  -1.000000e+00      0
      0.041828    0.0092951913    0.2189714793    0.000376         0   0.000000e+00   0.000000e+00      0.6652   1.072531e-02  -1.000000e+00  -1.000000e+00      0
      0.042059    0.0093956673    0.2219082210    0.000380         0   0.000000e+00   0.000000e+00      0.6672   1.069387e-02  -1.000000e+00  -1.000000e+00      0
      0.042290    0.0094968298    0.2219082210    0.000384         0   0.000000e+00   0.000000e+00      0.6693   1.065223e-02  -1.000000e+00  -1.000000e+00      0
      0.042521    0.0095982475    0.2248442067    0.000388         0   0.000000e+00   0.000000e+00      0.6713   1.056628e-02  -1.000000e+00  -1.000000e+00      0
      0.042752    0.0097008831    0.2248442067    0.000392         0   0.000000e+00   0.000000e+00      0.6734   1.058002e-02  -1.000000e+00  -1.000000e+00      0
      0.042983    0.0098037496    0.2248442067    0.000396         0   0.000000e+00   0.000000e+00      0.6754   1.049257e-02  -1.000000e+00  -1.000000e+00      0
      0.043214    0.0099073602    0.2277794245    0.000400         0   0.000000e+00   0.000000e+00      0.6775   1.045794e-02  -1.000000e+00  -1.000000e+00      0
      0.043446    0.0100116980    0.2277794245    0.000404         0   0.000000e+00   0.000000e+00      0.6796   1.042160e-02  -1.000000e+00  -1.000000e+00      0
      0.043677    0.0101162589    0.2307138625    0.000408         0   0.000000e+00   0.000000e+00      0.6816   1.033592e-02  -1.000000e+00  -1.000000e+00      0
      0.043908    0.0102220384    0.2307138625    0.000412         0   0.000000e+00   0.000000e+00      0.6837   1.034818e-02  -1.000000e+00  -1.000000e+00      0
      0.044139    0.0103280439    0.2307138625    0.000416         0   0.000000e+00   0.000000e+00      0.6857   1.026385e-02  -1.000000e+00  -1.000000e+00      0
      0.044370    0.0104347289    0.2336475090    0.000421         0   0.000000e+00   0.000000e+00      0.6878   1.022403e-02  -1.000000e+00  -1.000000e+00      0
      0.044601    0.0105421547    0.2336475090    0.000425         0   0.000000e+00   0.000000e+00      0.6898   1.019012e-02  -1.000000e+00  -1.000000e+00      0
      0.044832    0.0106497778    0.2336475090    0.000429         0   0.000000e+00   0.000000e+00      0.6919   1.010566e-02  -1.000000e+00  -1.000000e+00      0
      0.045063    0.0107585569    0.2365803526    0.000433         0   0.000000e+00   0.000000e+00      0.6940   1.011094e-02  -1.000000e+00  -1.000000e+00      0
      0.045294    0.0108675889    0.2365803526    0.000438         0   0.000000e+00   0.000000e+00      0.6960   1.003276e-02  -1.000000e+00  -1.000000e+00      0
      0.045525    0.0109772552    0.2395123820    0.000442         0   0.000000e+00   0.000000e+00      0.6981   9.990325e-03  -1.000000e+00  -1.000000e+00      0
      0.045756    0.0110877073    0.2395123820    0.000446         0   0.000000e+00   0.000000e+00      0.7001   9.961669e-03  -1.000000e+00  -1.000000e+00      0
      0.045987    0.0111983672    0.2395123820    0.000451         0   0.000000e+00   0.000000e+00      0.7022   9.881789e-03  -1.000000e+00  -1.000000e+00      0
      0.046218    0.0113101555    0.2424435859    0.000455         0   0.000000e+00   0.000000e+00      0.7042   9.883891e-03  -1.000000e+00  -1.000000e+00      0
      0.046449    0.0114222507    0.2424435859    0.000460         0   0.000000e+00   0.000000e+00      0.7367   9.813756e-03  -1.000000e+00  -1.000000e+00      0
      0.046680    0.0115349519    0.2453739526    0.000464         0   0.000000e+00   0.000000e+00      0.7387   9.770411e-03  -1.000000e+00  -1.000000e+00      0
      0.046912    0.0116484889    0.2453739526    0.000469         0   0.000000e+00   0.000000e+00      0.7408   9.746924e-03  -1.000000e+00  -1.000000e+00      0
      0.047143    0.0117622384    0.2453739526    0.000473         0   0.000000e+00   0.000000e+00      0.7428   9.670741e-03  -1.000000e+00  -1.000000e+00      0
      0.047374    0.0118770721    0.2483034707    0.000478         0   0.000000e+00   0.000000e+00      0.7449   9.668519e-03  -1.000000e+00  -1.000000e+00      0
      0.047605    0.0119922382    0.2483034707    0.000482         0   0.000000e+00   0.000000e+00      0.7469   9.603383e-03  -1.000000e+00  -1.000000e+00      0
      0.047836    0.0121079401    0.2512321287    0.000487         0   0.000000e+00   0.000000e+00      0.7490   9.555867e-03  -1.000000e+00  -1.000000e+00      0
      0.048067    0.0122244716    0.2512321287    0.000491         0   0.000000e+00   0.000000e+00      0.7511   9.532648e-03  -1.000000e+00  -1.000000e+00      0
      0.048298    0.0123411523    0.2512321287    0.000496         0   0.000000e+00   0.000000e+00      0.7531   9.454600e-03  -1.000000e+00  -1.000000e+00      0
      0.048529    0.0124587957    0.2541599158    0.000500         0   0.000000e+00   0.000000e+00      0.7552   9.442602e-03  -1.000000e+00  -1.000000e+00      0
      0.048760    0.0125767172    0.2541599158    0.000505         0   0.000000e+00   0.000000e+00      0.7572   9.376174e-03  -1.000000e+00  -1.000000e+00      0
      0.048991    0.0126950292    0.2570868220    0.000510         0   0.000000e+00   0.000000e+00      0.7593   9.319554e-03  -1.000000e+00  -1.000000e+00      0
      0.049222    0.0128141014    0.2570868220    0.000514         0   0.000000e+00   0.000000e+00      0.7613   9.292273e-03  -1.000000e+00  -1.000000e+00      0
      0.049453    0.0129332126    0.2570868220    0.000519         0   0.000000e+00   0.000000e+00      0.7634   9.209718e-03  -1.000000e+00  -1.000000e+00      0
      0.049684    0.0130531392    0.2600128387    0.000524         0   0.000000e+00   0.000000e+00      0.7655   9.187568e-03  -1.000000e+00  -1.000000e+00      0
      0.049915    0.0131732827    0.2600128387    0.000528         0   0.000000e+00   0.000000e+00      0.7675   9.120242e-03  -1.000000e+00  -1.000000e+00      0
      0.050146    0.0132936798    0.2629379579    0.000533         0   0.000000e+00   0.000000e+00      0.7696   9.056717e-03  -1.000000e+00  -1.000000e+00      0
      0.050378    0.0134147868    0.2629379579    0.000538         0   0.000000e+00   0.000000e+00      0.7716   9.027874e-03  -1.000000e+00  -1.000000e+00      0
      0.050609    0.0135358522    0.2629379579    0.000543         0   0.000000e+00   0.000000e+00      0.7737   8.944054e-03  -1.000000e+00  -1.000000e+00      0
      0.050840    0.0136576259    0.2658621727    0.000547         0   0.000000e+00   0.000000e+00      0.7757   8.916170e-03  -1.000000e+00  -1.000000e+00      0
      0.051071    0.0137796103    0.2658621727    0.000552         0   0.000000e+00   0.000000e+00      0.8114   8.852528e-03  -1.000000e+00  -1.000000e+00      0
      0.051302    0.0139017844    0.2687854762    0.000557         0   0.000000e+00   0.000000e+00      0.8135   8.788375e-03  -1.000000e+00  -1.000000e+00      0
      0.051533    0.0140247082    0.2687854762    0.000562         0   0.000000e+00   0.000000e+00      0.8155   8.764804e-03  -1.000000e+00  -1.000000e+00      0
      0.051764    0.0141476092    0.2687854762    0.000567         0   0.000000e+00   0.000000e+00      0.8176   8.687047e-03  -1.000000e+00  -1.000000e+00      0
      0.051995    0.0142712081    0.2717078615    0.000572         0   0.000000e+00   0.000000e+00      0.8197   8.660722e-03  -1.000000e+00  -1.000000e+00      0
      0.052226    0.0143950919    0.2717078615    0.000576         0   0.000000e+00   0.000000e+00      0.8217   8.605974e-03  -1.000000e+00  -1.000000e+00      0
      0.052457    0.0145191538    0.2746293214    0.000581         0   0.000000e+00   0.000000e+00      0.8238   8.544704e-03  -1.000000e+00  -1.000000e+00      0
      0.052688    0.0146440234    0.2746293214    0.000586         0   0.000000e+00   0.000000e+00      0.8258   8.526999e-03  -1.000000e+00  -1.000000e+00      0
      0.052919    0.0147688762    0.2746293214    0.000591         0   0.000000e+00   0.000000e+00      0.8279   8.453781e-03  -1.000000e+00  -1.000000e+00      0
      0.053150    0.0148943836    0.2775498486    0.000596         0   0.000000e+00   0.000000e+00      0.8299   8.426487e-03  -1.000000e+00  -1.000000e+00      0
      0.053381    0.0150202100    0.2775498486    0.000601         0   0.000000e+00   0.000000e+00      0.8320   8.377139e-03  -1.000000e+00  -1.000000e+00      0
      0.053613    0.0151461733    0.2804694358    0.000606         0   0.000000e+00   0.000000e+00      0.8341   8.316513e-03  -1.000000e+00  -1.000000e+00      0
      0.053844    0.0152729978    0.2804694358    0.000611         0   0.000000e+00   0.000000e+00      0.8361   8.303837e-03  -1.000000e+00  -1.000000e+00      0
      0.054075    0.0153998373    0.2804694358    0.000616         0   0.000000e+00   0.000000e+00      0.8381   8.236422e-03  -1.000000e+00  -1.000000e+00      0
      0.054306    0.0155273390    0.2833880756    0.000621         0   0.000000e+00   0.000000e+00      0.8402   8.211429e-03  -1.000000e+00  -1.000000e+00      0
      0.054537    0.0156552601    0.2833880756    0.000626         0   0.000000e+00   0.000000e+00      0.8422   8.171128e-03  -1.000000e+00  -1.000000e+00      0
      0.054768    0.0157833427    0.2863057598    0.000631         0   0.000000e+00   0.000000e+00      0.8443   8.115045e-03  -1.000000e+00  -1.000000e+00      0
      0.054999    0.0159123866    0.2863057598    0.000636         0   0.000000e+00   0.000000e+00      0.8464   8.109655e-03  -1.000000e+00  -1.000000e+00      0
      0.055230    0.0160414962    0.2863057598    0.000641         0   0.000000e+00   0.000000e+00      0.8484   8.048473e-03  -1.000000e+00  -1.000000e+00      0
      0.055461    0.0161712663    0.2892224797    0.000646         0   0.000000e+00   0.000000e+00      0.8505   8.024738e-03  -1.000000e+00  -1.000000e+00      0
      0.055692    0.0163015252    0.2892224797    0.000651         0   0.000000e+00   0.000000e+00      0.8867   7.990594e-03  -1.000000e+00  -1.000000e+00      0
      0.055923    0.0164319263    0.2921382264    0.000656         0   0.000000e+00   0.000000e+00      0.8888   7.935833e-03  -1.000000e+00  -1.000000e+00      0
      0.056154    0.0165633430    0.2921382264    0.000661         0   0.000000e+00   0.000000e+00      0.8908   7.934195e-03  -1.000000e+00  -1.000000e+00      0
      0.056385    0.0166948339    0.2921382264    0.000666         0   0.000000e+00   0.000000e+00      0.8928   7.876142e-03  -1.000000e+00  -1.000000e+00      0
      0.056616    0.0168269484    0.2950529911    0.000671         0   0.000000e+00   0.000000e+00      0.8949   7.851364e-03  -1.000000e+00  -1.000000e+00      0
      0.056847    0.0169595939    0.2950529911    0.000676         0   0.000000e+00   0.000000e+00      0.8969   7.821262e-03  -1.000000e+00  -1.000000e+00      0
      0.057079    0.0170923461    0.2979667648    0.000682         0   0.000000e+00   0.000000e+00      0.8990   7.766767e-03  -1.000000e+00  -1.000000e+00      0
      0.057310    0.0172261644    0.2979667648    0.000687         0   0.000000e+00   0.000000e+00      0.9010   7.768316e-03  -1.000000e+00  -1.000000e+00      0
      0.057541    0.0173600732    0.2979667648    0.000692         0   0.000000e+00   0.000000e+00      0.9031   7.713609e-03  -1.000000e+00  -1.000000e+00      0
      0.057772    0.0174945859    0.3008795384    0.000697         0   0.000000e+00   0.000000e+00      0.9052   7.688817e-03  -1.000000e+00  -1.000000e+00      0
      0.058003    0.0176296919    0.3008795384    0.000702         0   0.000000e+00   0.000000e+00      0.9072   7.663549e-03  -1.000000e+00  -1.000000e+00      0
      0.058234    0.0177648987    0.3037913025    0.000708         0   0.000000e+00   0.000000e+00      0.9093   7.610894e-03  -1.000000e+00  -1.000000e+00      0
      0.058465    0.0179012021    0.3037913025    0.000713         0   0.000000e+00   0.000000e+00      0.9113   7.614205e-03  -1.000000e+00  -1.000000e+00      0
      0.058696    0.0180376266    0.3037913025    0.000718         0   0.000000e+00   0.000000e+00      0.9134   7.563329e-03  -1.000000e+00  -1.000000e+00      0
      0.058927    0.0181746336    0.3067020477    0.000724         0   0.000000e+00   0.000000e+00      0.9154   7.538363e-03  -1.000000e+00  -1.000000e+00      0
      0.059158    0.0183122963    0.3067020477    0.000729         0   0.000000e+00   0.000000e+00      0.9175   7.517500e-03  -1.000000e+00  -1.000000e+00      0
      0.059389    0.0184500848    0.3067020477    0.000734         0   0.000000e+00   0.000000e+00      0.9195   7.468180e-03  -1.000000e+00  -1.000000e+00      0
      0.059620    0.0185889552    0.3096117644    0.000740         0   0.000000e+00   0.000000e+00      0.9216   7.470583e-03  -1.000000e+00  -1.000000e+00      0
      0.059851    0.0187280108    0.3096117644    0.000745         0   0.000000e+00   0.000000e+00      0.9236   7.425006e-03  -1.000000e+00  -1.000000e+00      0
      0.060082    0.0188676273    0.3125204424    0.000750         0   0.000000e+00   0.000000e+00      0.9257   7.399795e-03  -1.000000e+00  -1.000000e+00      0
      0.060314    0.0190079522    0.3125204424    0.000756         0   0.000000e+00   0.000000e+00      0.9605   7.382428e-03  -1.000000e+00  -1.000000e+00      0
      0.060545    0.0191484108    0.3125204424    0.000761         0   0.000000e+00   0.000000e+00      0.9626   7.335263e-03  -1.000000e+00  -1.000000e+00      0
      0.060776    0.0192899176    0.3154280719    0.000767         0   0.000000e+00   0.000000e+00      0.9646   7.335793e-03  -1.000000e+00  -1.000000e+00      0
      0.061007    0.0194316612    0.3154280719    0.000772         0   0.000000e+00   0.000000e+00      0.9667   7.294463e-03  -1.000000e+00  -1.000000e+00      0
      0.061238    0.0195739436    0.3183346427    0.000778         0   0.000000e+00   0.000000e+00      0.9688   7.268970e-03  -1.000000e+00  -1.000000e+00      0
      0.061469    0.0197169997    0.3183346427    0.000783         0   0.000000e+00   0.000000e+00      0.9708   7.255471e-03  -1.000000e+00  -1.000000e+00      0
      0.061700    0.0198602203    0.3183346427    0.000789         0   0.000000e+00   0.000000e+00      0.9729   7.211429e-03  -1.000000e+00  -1.000000e+00      0
      0.061931    0.0200044804    0.3212401444    0.000794         0   0.000000e+00   0.000000e+00      0.9749   7.211389e-03  -1.000000e+00  -1.000000e+00      0
      0.062162    0.0201490472    0.3212401444    0.000800         0   0.000000e+00   0.000000e+00      0.9770   7.174873e-03  -1.000000e+00  -1.000000e+00      0
      0.062393    0.0202941357    0.3241445664    0.000805         0   0.000000e+00   0.000000e+00      0.9791   7.149278e-03  -1.000000e+00  -1.000000e+00      0
      0.062624    0.0204400465    0.3241445664    0.000811         0   0.000000e+00   0.000000e+00      0.9812   7.138480e-03  -1.000000e+00  -1.000000e+00      0
      0.062855    0.0205861110    0.3241445664    0.000816         0   0.000000e+00   0.000000e+00      0.9832   7.095291e-03  -1.000000e+00  -1.000000e+00      0
      0.063086    0.0207331448    0.3270478979    0.000822         0   0.000000e+00   0.000000e+00      0.9853   7.091730e-03  -1.000000e+00  -1.000000e+00      0
      0.063317    0.0208804843    0.3270478979    0.000828         0   0.000000e+00   0.000000e+00      0.9873   7.056323e-03  -1.000000e+00  -1.000000e+00      0
      0.063548    0.0210282560    0.3299501289    0.000833         0   0.000000e+00   0.000000e+00      0.9894   7.027292e-03  -1.000000e+00  -1.000000e+00      0
      0.063780    0.0211768328    0.3299501289    0.000839         0   0.000000e+00   0.000000e+00      0.9914   7.016009e-03  -1.000000e+00  -1.000000e+00      0
